filename,filepath,sha256,metadata_completeness,ocr_readiness,native_text_quality,structural_quality,parsing_complexity,language_confidence,duplicate_confidence,corruption_risk,overall_score,score_explanations,needs_ocr,is_duplicate,is_corrupted,is_empty
ऋग्वेद.pdf,knowledge/raw/source_library/Ved (hindi)/ऋग्वेद.pdf,,50.0,50.0,95.0,80.0,60.0,30.0,95.0,95.0,71.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (986 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
28Nakshatras-TheRealSecretsofVedicAstrologyAne-book.docx,knowledge/raw/source_library/Astrology (English)/28Nakshatras-TheRealSecretsofVedicAstrologyAne-book.docx,,33.3,100.0,85.0,75.0,25.0,30.0,95.0,90.0,70.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Text format \u2014 no OCR needed"", ""text_quality"": ""DOCX \u2014 good text quality"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Prakashika-10 Abhigyan Shankuntal.pdf,knowledge/raw/source_library/Abhigyan shakuntalam/Prakashika-10 Abhigyan Shankuntal.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1116 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
raman-how-to-judge-horoscope-1.pdf,knowledge/raw/source_library/Astrology (English)/raman-how-to-judge-horoscope-1.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (909 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
raman-how-to-judge-horoscope-2.pdf,knowledge/raw/source_library/Astrology (English)/raman-how-to-judge-horoscope-2.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (850 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
vedic_astro_textbook.pdf,knowledge/raw/source_library/Astrology (English)/vedic_astro_textbook.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1217 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Arogyanidhi2.pdf,knowledge/raw/source_library/Ayurveda hindi/Arogyanidhi2.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1156 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Arogyanidhii.pdf,knowledge/raw/source_library/Ayurveda hindi/Arogyanidhii.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2655 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
SARAL_ROGOPCHAR_gujarati.pdf,knowledge/raw/source_library/Ayurveda hindi/SARAL_ROGOPCHAR_gujarati.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1103 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
shri-bagla-sahsranaam-stotram.pdf,knowledge/raw/source_library/Baglamukhi sahstra naam/shri-bagla-sahsranaam-stotram.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (718 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
455_gita_roman (1).pdf,knowledge/raw/source_library/Bhagwat geeta (English)/455_gita_roman (1).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (966 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
unencrypted-geeta.pdf,knowledge/raw/source_library/Bhagwat geeta (hindi)/unencrypted-geeta.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1181 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of आर्यभट्ट ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/Copy of आर्यभट्ट ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (927 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of छत्रपति शिवाजी ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/Copy of छत्रपति शिवाजी ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1297 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of भास्कराचार्य ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/Copy of भास्कराचार्य ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (893 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of महाराणा प्रताप ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/Copy of महाराणा प्रताप ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (872 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of महाराणा_प्रताप_भारत_का_विर_योद्धा.pdf,knowledge/raw/source_library/Biography (hindi)/Copy of महाराणा_प्रताप_भारत_का_विर_योद्धा.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1956 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of मोक्षदायिनी गंगा.pdf,knowledge/raw/source_library/Biography (hindi)/Copy of मोक्षदायिनी गंगा.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1122 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Copy of स्वामी विवेकानंद ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/Copy of स्वामी विवेकानंद ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1324 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Karna Ki Atmakatha (Hindi) (MANU SHARMA) (Z-Library).pdf,knowledge/raw/source_library/Biography (hindi)/Karna Ki Atmakatha (Hindi) (MANU SHARMA) (Z-Library).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1885 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
आर्यभट्ट ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/आर्यभट्ट ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (927 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
छत्रपति शिवाजी ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/छत्रपति शिवाजी ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1297 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
भास्कराचार्य ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/भास्कराचार्य ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (893 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
महाराणा प्रताप ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/महाराणा प्रताप ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (872 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
महाराणा_प्रताप_भारत_का_विर_योद्धा.pdf,knowledge/raw/source_library/Biography (hindi)/महाराणा_प्रताप_भारत_का_विर_योद्धा.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1956 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
मोक्षदायिनी गंगा.pdf,knowledge/raw/source_library/Biography (hindi)/मोक्षदायिनी गंगा.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1122 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
स्वामी विवेकानंद ( Hindi ).pdf,knowledge/raw/source_library/Biography (hindi)/स्वामी विवेकानंद ( Hindi ).pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1324 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Bajrang Baan.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Bajrang Baan.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (797 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Durga Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Durga Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1076 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Ganesh Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Ganesh Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1171 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Gayatri Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Gayatri Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (798 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Hanuman Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Hanuman Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1166 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Navgraha Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Navgraha Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (925 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Santoshi Maa Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Santoshi Maa Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1160 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sarasvati Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Sarasvati Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1005 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Shiv Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Shiv Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1105 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sri Gajendra Moksha.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Sri Gajendra Moksha.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1244 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sri Krishna Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Sri Krishna Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1156 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sri Laxmi Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Sri Laxmi Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1224 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sri Shani Dev Chalisa.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Sri Shani Dev Chalisa.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (861 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Swar vigyan.pdf,knowledge/raw/source_library/Chalisa (Hindi)/Swar vigyan.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1989 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
8_Hindi Bhasha evm Devnaga.pdf,knowledge/raw/source_library/Devnagri/8_Hindi Bhasha evm Devnaga.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2403 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
devanagari-lipi.pdf,knowledge/raw/source_library/Devnagri/devanagari-lipi.pdf,,50.0,50.0,95.0,70.0,60.0,30.0,95.0,95.0,70.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (1474 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
